account_value,date,daily_return
1133893.2544202618,2021-04-06,
1133891.4220899928,2021-04-07,-1.615963638457174e-06
1137440.1913308834,2021-04-08,0.0031297258024489683
1158772.5003913043,2021-04-09,0.01875466439730822
1158242.117327309,2021-04-12,-0.00045771112432868577
1152925.5450965085,2021-04-13,-0.004590207998193652
1156648.972346516,2021-04-14,0.0032295470126788572
1169777.4355418438,2021-04-15,0.01135043000011815
1176634.1134936297,2021-04-16,0.005861523520164225
1171946.8126976169,2021-04-19,-0.0039836519630520595
1173164.6851231921,2021-04-20,0.0010391874549084967
1189551.2733831906,2021-04-21,0.013967849925756726
1179593.5814003604,2021-04-22,-0.008370964922352231
1181822.4799589466,2021-04-23,0.0018895478864340287
1172169.2615349963,2021-04-26,-0.008168078190800343
1168778.2483532948,2021-04-27,-0.0028929381557581957
1169385.0381414646,2021-04-28,0.0005191658802896626
1179639.8805951085,2021-04-29,0.008769431897249325
1170960.4817743152,2021-04-30,-0.007357668186340649
1182807.4382791142,2021-05-03,0.010117298311252743
1192894.6470095257,2021-05-04,0.008528191828999221
1196602.458696076,2021-05-05,0.0031082474012649186
1207454.4631547513,2021-05-06,0.009069014006958254
1210205.376953175,2021-05-07,0.002278275398673202
1219223.0553408551,2021-05-10,0.007451362024504471
1201504.1859771276,2021-05-11,-0.01453291855506611
1175201.305471337,2021-05-12,-0.02189162619054863
1195125.1812808195,2021-05-13,0.016953585497840873
1202853.5850233922,2021-05-14,0.006466606062379254
1203250.4066703038,2021-05-17,0.00032990020718437485
1194758.4248806653,2021-05-18,-0.007057534942487953
1190299.38941618,2021-05-19,-0.0037321649059980366
1193680.9135107617,2021-05-20,0.0028409021500381826
1198712.9300112005,2021-05-21,0.004215545748854188
1201989.3589740377,2021-05-24,0.0027332890809868005
1198738.6604660267,2021-05-25,-0.0027044320182547654
1197944.7762314917,2021-05-26,-0.0006622663143495133
1208393.8736057058,2021-05-27,0.008722520087349084
1207741.877297009,2021-05-28,-0.0005395561190253417
1206036.6913453413,2021-06-01,-0.0014118794617639097
1206778.2814198956,2021-06-02,0.0006148984354090725
1206079.6350133787,2021-06-03,-0.0005789351840960189
1212175.8486159788,2021-06-04,0.005054569719629365
1203556.5635119595,2021-06-07,-0.007110589700215941
1205536.406321465,2021-06-08,0.0016449935711608799
1203972.6511977697,2021-06-09,-0.0012971446697880307
1203520.4522332693,2021-06-10,-0.00037558906678691883
1199852.2804346816,2021-06-11,-0.0030478682699417448
1194005.902826779,2021-06-14,-0.004872581152893685
1190591.8566951796,2021-06-15,-0.002859320982850133
1176379.5540747496,2021-06-16,-0.011937174389786476
1167216.3579410291,2021-06-17,-0.0077893194436956525
1147962.8148823287,2021-06-18,-0.016495264933284237
1168843.6712524306,2021-06-21,0.01818948845676882
1168116.7375194747,2021-06-22,-0.0006219255413146829
1158384.9428602492,2021-06-23,-0.008331183302698997
1167516.920862805,2021-06-24,0.00788337077311052
1175990.807941716,2021-06-25,0.0072580421983508
1172921.4854232336,2021-06-28,-0.0026099885286131608
1171908.6416059996,2021-06-29,-0.0008635222645517748
1182677.1146568686,2021-06-30,0.009188833214943903
1187146.9620408064,2021-07-01,0.0037794317050217074
1186235.783917958,2021-07-02,-0.0007675360776581153
